Headline,Body ID,Stance
Batmobile Stolen From 'Batman V Superman: Dawn Of Justice' Set? Report Claims That One Of The Batmobile Models Is Missing! Detroit Locals Responsible?,917,discuss
Low-level marijuana possession could soon land you a ticket instead of arrest in New York City,1732,discuss
Mohammed Emwazi: Man identified as Isis killer 'Jihadi John' was 'stopped by MI5' while on safari holiday in Africa in 2010,1724,discuss
"ISIS beheads American photo-journalist James Wright Foley, threatens more to come",2388,discuss
Guantanamo detainee who was swapped in prisoner deal for Bowe Bergdahl 'tried to rejoin 'Al Qaeda',2236,discuss
Detroit Police Issue Statement That The Batmobile Is Safe,1528,agree
Nigeria says ceasefire agreed with Boko Haram,955,discuss
Nun gives birth to surprise baby after complaining of stomach pains,433,discuss
Homeland Security: No ISIL fighters on U.S. border,1931,disagree
"No, there aren’t any Ebola cases in Iraq",688,discuss
Homeless man who received a meal and hotel stay after spending $100 donation on food for friends insists it was NOT a hoax – despite new witness insisting there was no way he could have been secretly filmed,1971,discuss
Weather Channel’s Mike Seidel was not caught with his pants down,1829,disagree
ISIS fighters seize weapons airdrop meant for Kurds,1010,discuss
Anna Wintour 'refuses to work at new World Trade Center Vogue office due to rat infestation',1619,discuss
The Story Of The High School Trader Who Made $72 Million Is A Rumor Spun Out Of Control,1987,discuss
Wife Of ISIS Leader Abu Bakr al-Baghdadi Detained In Lebanon,1267,discuss
"'American bombing had signed my death certificate': Missing US journalist James Wright Foley goes unflinching to his death as ISIS behead him in horrific video, as a warning to Obama",903,discuss
Michael Brown shooting audio caught on tape?,2434,discuss
James Foley remembered as 'brave and tireless' journalist,2047,discuss
Tropical spider burrows under man's skin through scar,2293,discuss
Meteorite leaves crater in Nicaraguan capital Managua,2475,disagree
Seth Rogen to Play Apple’s Steve Wozniak,851,discuss
Questions raised over Nicaragua 'meteorite',966,discuss
Boko Haram denies truce to release kidnapped schoolgirls,2403,discuss
Report: 4 ISIS Terrorists Caught at Southern Border in 36 Hrs,2261,discuss
"James Foley, Missing American Photojournalist, Reportedly Executed By ISIS In Syria",1471,discuss
Spider burrowed through tourist's stomach and up into his chest,1502,agree
'Nasa Confirms Earth Will Experience 6 Days of Total Darkness in December' Fake News Story Goes Viral,506,agree
WATCH: Twitter catches fire amid rumors of Fidel Castro’s death,2506,discuss
"Woman detained in Lebanon is not al-Baghdadi's wife, Iraq says",1267,discuss
Confusion Surrounds Capture Of “ISIS Leader’s Wife”,2155,discuss
Boko Haram Denies Nigeria Cease-Fire Claim,2403,discuss
"No, Robert Plant Didn’t Rip Up an $800 Million Contract",2489,discuss
ISIL Beheads American Photojournalist in Iraq,419,agree
NET Extra: Back-from-the-dead Catholic priest claims God is a female,1303,disagree
Rumor debunked: RoboCop-style robots are not patrolling Microsoft's campus,2228,disagree
Ottawa shooting: Sergeant-at-arms Kevin Vickers hailed a hero for shooting rampaging gunman,1631,discuss
Report: Christian Bale Just Bailed on the Steve Jobs Movie,1131,discuss
Insurgents killed in Nigeria despite alleged truce with Boko Haram,1761,discuss
ISIS Executioner 'Jihadi John' Is Named as Mohammed Emwazi,1374,agree
Boy who suffered powerful electric shock claims he now has 'superpowers' like X-Men's Magneto as metal objects stick to him,2415,discuss
IRAQI HEALTH OFFICIAL: EBOLA HAS KILLED 5 ISIS FIGHTERS,2180,discuss
Durex Is Not Making Pumpkin Spice Condoms After All: A Hoax Debunked,2354,agree
Indian civil servant sacked 'after 24-year sickie',2134,agree
"Soldier, Gunman Killed In Shooting Incident Near Canadian Parliament",1539,agree
"UPDATE: Soldier, gunman who died in Ottawa rampage identified",1569,agree
Iraqi Official Dismisses ‘Unfounded’ Reports That ISIS Fighters Have Ebola,2060,agree
Whiz kid stock picker: I didn't actually make $72M trading,1184,disagree
Bodies In Mexico Mass Grave Apparently Not Those Of Missing Students,1984,agree
Brian Williams Demands Apology From Social Media Over Erroneous Urination Reports (Video),1968,agree
Nasa questions whether crater in Nicaragua caused by meteorite,1622,discuss
Shots Heard In Alleged Brown Shooting Recording [AUDIO],1715,discuss
Vogue’s Rat Infestation: Disturbing New Details,1619,discuss
Weather Reporter Caught Writing His Name In The Snow Was NOT Ready To Go On Camera (UPDATED),686,disagree
Lego letter to parents in 1974 on gender equality still resonates 40 years on,1292,agree
Canadian-Israeli Woman May Have Been Captured In Syria: Reports,474,discuss
"FIDEL CASTRO DEATH WATCH: RUMORS HEAT UP, CUBA DENIES",2251,discuss
Alleged audio of Michael Brown shooting released,1564,discuss
WHO says reports of suspected Ebola cases in Iraq are untrue,1506,discuss
More than 200 kidnapped Nigerian girls to be released after deal reached with Boko Haram,2356,discuss
Pentagon Denies It Killed ISIS Chief As Airstrikes Hit Top Extremists,891,discuss
Texas plumber baffled after truck ends up in the hands of Syrian rebels,2145,agree
Islamic State claims to have beheaded American journalist,2067,discuss
Islamic State releases video apparently showing the beheading of missing US journalist James Foley,1658,discuss
"After Giving A Homeless Man $100, This Guy Secretly Filmed Him...",738,agree
Lynch mob chop man's penis off after catching him allegedly trying to rape teenager,805,agree
Tropical spider burrowed under Bali tourist's skin,1864,discuss
ISIS Reportedly Beheads U.S. Journalist James Wright Foley on Camera,2096,discuss
China: Satirical site warns citizens over name choices,674,agree
British hostage David Haines beheaded by Islamic State terrorists,2348,agree
Tropical spider burrowed under man's skin through appendix scar and lived there for THREE DAYS,1864,discuss
6 Islamist militants killed in US attack in Somalia,1982,discuss
"Zack Snyder Kills ""Stolen Batmobile"" Rumor With Great Photo",2519,agree
Homeless man who received a meal and hotel stay after spending $100 donation on food for friends insists it was NOT a hoax – despite new witness insisting there was no way he could have been secretly filmed,2132,discuss
Video Messaging App Says Audio Recording Of Michael Brown's Shooting Is Authentic,2287,discuss
"Jeh Johnson: Politicians Shouldn't 'Feed The Flames Of Fear' Over ISIS, Ebola",391,agree
"'American bombing had signed my death certificate': Missing US journalist James Wright Foley goes unflinching to his death as ISIS behead him in horrific video, as a warning to Obama",1471,agree
Has Ebola infected Isis militants in Mosul?,1355,discuss
#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,608,discuss
Officials shoot down congressman's claims ISIS terrorists are running across US-Mexico border,2385,agree
Isis Syria News: Video Shows US Airdropped Weapons and Grenades 'Captured by Islamic State',2509,discuss
Expert casts doubt on Bunbury man Dylan Thomas’s burrowing stomach-spider story,1797,agree
Video shows ISIL beheading of photojournalist James Foley,726,agree
Somalia Shebab chief Ahmed Abdi Godane likely dead in US strike: Source,1306,discuss
Lebanon detains wife and son of Al-Baghdadi,2155,discuss
"A message from Jim's mom, Diane Foley:",2067,agree
Christian Bale Is Steve Jobs,1215,agree
Boko Haram denies it has agreed ceasefire,2463,discuss
Video Purports To Show Beheading Of U.S. Journalist By Militants,847,discuss
Spider Burrows Into Australian Man's Appendix Scar (VIDEO),1923,disagree
Alleged audio of Michael Brown shooting has surfaced,2317,discuss
Pumpkin Spice Condoms Could Be The Only Thing To Save The World From Basic Children,740,discuss
DNA tests prove Lebanon IS holding ISIS chief al-Baghdadi's ex-wife and daughter after they were caught with fake passports,1143,discuss
Killing in the name of! Kim Jong-un launches attack on others named 'Kim Jong-un',2032,discuss
"James Wright Foley, Kidnapped Journalist, Apparently Executed by ISIS",2524,discuss
Man who skipped work for 24 years is finally fired,932,agree
Nigerians doubtful of girls' release after Boko Haram 'truce' breached,1099,discuss
Meteorite strike in Nicaragua puzzles experts,1594,disagree
Pentagon: 1 weapons bundle seized by militants,2397,discuss
Audio recording of Michael Brown being gunned down WAS made at the time he was killed: App company appears to confirm tape of ELEVEN bullets being fired - including final volley of 'kill shots',2345,agree
WAS NBC METEOROLOGIST MIKE SEIDEL PEEING IN THE SNOW ON CAMERA? A TESTY BRIAN WILLIAMS EXPLAINS,1319,discuss
"Boko Haram agrees to ceasefire, release of school girls",2144,discuss
Boko Haram ceasefire ignored as violence flares in Borno state,2272,disagree
Batman Set To Play Steve Jobs In Upcoming Biopic,2343,discuss
REPORT: Alleged New Audio of Michael Brown Shooting,2118,discuss
"Video showing American journalist beheaded believed real, officials and family say",2386,agree
Pentagon confirms al-Shabab leader killed in airstrike in Somalia,1176,discuss
Cold Turkey,2200,discuss
Lego letter from the 1970s still offers a powerful message to parents 40 years later,1547,agree
Man discovers spider living under his skin during Bali vacation,1864,discuss
Best Christmas present ever? Heartwarming moment app developer reveals to his parents he had paid off their mortgage,2459,agree
Soldier shot at War Memorial; multiple shots fired in Parliament,2281,agree
"Mass Graves Found In Mexico, Near Place Where 43 Students Went Missing",695,discuss
Pumpkin Spice condoms? Don't fall for this hoax.,2252,agree
"Islamic State leader's family detained by Lebanon, officials say",1468,discuss
New Audio Allegedly Captures Moment Michael Brown Was Shot,2481,discuss
Pentagon: Somali terror group leader killed in U.S. airstrike,1835,discuss
"Batmobile stolen in Detroit? Good one, joker!",672,agree
Iraqi media: ISIS militants have contracted Ebola,2025,discuss
ISIS executioner 'Jihadi John' identified as Mohammed Emwazi,1346,discuss
WHO says reports of suspected Ebola cases in Iraq are untrue,1689,discuss
Nigeria Claims Boko Haram Will Release the Kidnapped Schoolgirls,2530,discuss
CNN Posts Alleged Audio of Michael Brown Shooting,1715,discuss
ISIS Claims to Have Intercepted Supplies From U.S. Airdrop,2295,discuss
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,2403,discuss
Meteorite leaves crater in Nicaraguan capital Managua,1722,discuss
Durex is not confirming or denying rumors of a “pumpkin spice” condom,1954,discuss
Latest iOS 8 bug reportedly causes unwanted deletion of iCloud Drive documents,2423,discuss
Mexico prosecutor: Students not in 1st mass graves,1795,agree
Guantanamo Detainee Exchanged for American POW Attempts a Return to Battle,773,discuss
GOP Rep: ‘At Least Ten ISIS Fighters Have Been Caught Coming Across The Mexican Border’,871,discuss
"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",1166,discuss
Report: Audio Reveals Pause Between Gunshots When Michael Brown Was Shot,1916,discuss
"Managua explosion not a meteorite, NASA suggests",1249,discuss
What One Homeless Man Does with $100 Will Astonish You (VIDEO),1925,agree
"No, a spider (probably) didn't crawl through a man's body for several days",1883,disagree
Canadian-Israeli Woman May Have Been Captured In Syria: Reports,2471,discuss
'Jihadi John' named as Mohammed Emwazi from London,2349,agree
More than 200 kidnapped Nigerian girls to be released after deal reached with Boko Haram,1896,discuss
Breaking: Soldier shot at National War Memorial in Ottawa,1539,agree
"Is Apple about to launch a totally redesigned, 12-inch MacBook Air?",302,discuss
NASA Raises Doubts About Reports of Nicaraguan Meteorite,2154,discuss
IRAQI HEALTH OFFICIAL: EBOLA HAS KILLED 5 ISIS FIGHTERS,1175,discuss
Is Kim Jong Un's sister Kim Yo Jong in charge?,2477,discuss
"Gill Rosenberg, former IDF soldier, possibly captured by ISIS while fighting with Kurds",714,discuss
Oscar winner Christian Bale to play Steve Jobs in upcoming biopic,591,disagree
Ottawa shooting: Slain soldier named as Nathan Cirillo while suspect identified as Michael Zehaf-Bibeau,1442,discuss
"Reports: Jihadists Steal Commercial Jets, Raise 9/11 Fears",1865,discuss
"Nigeria's missing girls 'to be released by Boko Haram', government aide claims",2356,discuss
New York City Plans to End Arrests for Possession of Small Amounts of Marijuana,2163,agree
SHOCKING: Indian Man's Penis Cut-off After He Was Caught Attempting Rape [Photos],2005,agree
Meet the X-BOY: Electric shock turns kid into MAGNETO,2215,agree
Mexico Says Students Not Among Dead in Mass Grave,1822,discuss
"Seven High School Girls Get Pregnant On Five-Day School Trip, Parents Outraged",2125,disagree
"Jeh Johnson: Politicians Shouldn't 'Feed The Flames Of Fear' Over ISIS, Ebola",1764,agree
Islamic State Militants Claim to Have Beheaded US Journalist James Wright Foley,1658,discuss
"""Categorically False"": DHS Debunks Right-Wing Fiction That ISIS Attempted To Cross The U.S.- Mexico Border",2249,agree
Michael Phelps’ ‘girlfriend’ reveals she was born a man – and never told the swimmer,1234,discuss
Mass grave found after 40 students disappear in Mexican protest,1613,discuss
Meteorite 'caused mysterious boom in Nicaragua',1825,discuss
