Headline,Body ID,Stance
This Powerful Cartoon About The Charlie Hebdo Attack Is Not By Banksy,1747,unrelated
WAS NBC METEOROLOGIST MIKE SEIDEL PEEING IN THE SNOW ON CAMERA? A TESTY BRIAN WILLIAMS EXPLAINS,2092,unrelated
Saddam Hussein’s pilots training Islamic State group,1293,unrelated
ISIS Seemingly Beheaded American Journalist James Wright Foley,1361,unrelated
HBO and Apple in Talks for $15/Month Apple TV Streaming Service Launching in April,203,discuss
Macaulay Culkin: Death claims about former child star revealed to be yet another hoax,690,unrelated
Christian Bale Exits Steve Jobs Movie (Exclusive),1646,unrelated
Iraqi media: ISIS militants have contracted Ebola,2177,unrelated
"North Korean leader Kim Jong Un had ankle surgery, report says",1646,unrelated
"No, Banksy Didn't Create That 'Charlie Hebdo' Tribute Cartoon, But That Doesn't Mean You Can't Appreciate It",1385,unrelated
Rumor debunked: RoboCop-style robots are not patrolling Microsoft's campus,572,unrelated
"Iraq claims ISIS leader al-Baghdadi’s wife has NOT been arrested, despite Lebanon insisting woman detained at border told them she was Islamist extremist’s spouse",1913,unrelated
WATCH: Twitter catches fire amid rumors of Fidel Castro’s death,227,unrelated
BREAKING NEWS: Gunman 'shot dead' after wounding soldier near Canada parliament,1466,unrelated
Son Pays Off His Parents’ Mortgage for Christmas,1459,unrelated
Hope Fades for Girls' Release After Boko Haram 'Truce' Breached,1883,unrelated
Latest iOS 8 bug reportedly causes unwanted deletion of iCloud Drive documents,1413,unrelated
"No, ESPN is not having an all-male domestic violence panel tonight",513,unrelated
Rodney Constantine keeps Facebook promise and turns himself in to police,2473,unrelated
Nigeria Boko Haram blamed for raids despite truce claim,1661,unrelated
Isis militants claim to have killed US journalist James Foley,1385,unrelated
Actor has his testicles stolen after meeting ‘young blonde woman at a bar’,2419,unrelated
The iPhone 6 'Hairgate' Is Not a Thing,867,unrelated
Pants on Fire: Duncan Hunter makes unconfirmed claim Border Patrol caught at least 10 ISIS fighters,625,unrelated
State House time capsule from 1795 unearthed,851,unrelated
ISLAMIC STATE BEHEADS MISSING AMERICAN JOURNALIST JAMES WRIGHT FOLEY,1547,unrelated
Wife Of ISIS Leader Abu Bakr al-Baghdadi Detained In Lebanon,691,unrelated
Doubts cast over Nicaragua meteorite claim,1071,unrelated
US officials: Video shows American's execution,1627,unrelated
ISIS Seemingly Beheaded American Journalist James Wright Foley,1251,unrelated
This Is What The Sun Baby From ‘Teletubbies’ Looks Like Now,2076,agree
"James Foley, Missing American Photojournalist, Reportedly Executed By ISIS In Syria",1166,unrelated
Christian Bale to Play Steve Jobs in New Movie,2443,unrelated
Al-Shabab leader who ordered Kenya mall massacre believed killed in US drone attack in Somalia,1269,unrelated
Has North Korean dictator Kim Jong-un been replaced by his sister?,1921,unrelated
James Foley executioner said identified as British rapper  Read more: James Foley executioner said identified as British rapper,1530,discuss
This Woman Exposed Her Cheating Boyfriend With A Brilliant Christmas Gift,630,unrelated
WHO: Reports of Suspected Ebola Cases in Iraq Untrue,1291,unrelated
WATCH: Twitter catches fire amid rumors of Fidel Castro’s death,892,unrelated
ISIS Beheads American Journalist James Foley in Video Message to U.S.,1857,unrelated
Isis tells mother on rescue mission :’You’ve just eaten your son’,1786,discuss
GOP Rep: ‘At Least Ten ISIS Fighters Have Been Caught Coming Across The Mexican Border’,2056,unrelated
"Explosion reported near the Nicaraguan capital attributed to meteorite impact, but experts, including NASA, cast doubt on claims",1179,unrelated
White House Fence Jumper Actually Made It Pretty Far Inside,1137,unrelated
Iraqi airstrike kills key ISIL leader,1631,unrelated
Ottawa investigates reports that Isis has captured Canadian-Israeli woman,2495,unrelated
Nigeria Boko Haram blamed for raids despite truce claim,1372,unrelated
ISIS Leader Killed: Abu Bakr Al-Baghdadi Reportedly Killed By U.S. Airstrike,505,unrelated
Shots Heard In Alleged Brown Shooting Recording [AUDIO],744,unrelated
Duped again: Macaulay Culkin is not dead,2252,unrelated
Wife and child of Islamic State leader Baghdadi held in Lebanon,1471,unrelated
FBI Probing Alleged Audio of Michael Brown Shooting,1299,unrelated
"Gill Rosenberg, Canadian citizen, reportedly captured by ISIS in Syria",387,unrelated
Saudi Arabia 'fatwa over building of snowmen',760,unrelated
"Apple Watch Pricing to Reportedly Start at $500 for Stainless Steel, $4,000 for Gold",1425,discuss
Man chops off his own penis after girlfriend told him he was no good in bed,1379,unrelated
CARLISLE HEAD SLAPPER ATTACKS SNEEZING WOMEN,2330,unrelated
Report: Audio Reveals Pause Between Gunshots When Michael Brown Was Shot,1252,unrelated
Another American hostage at risk by Islamic state,11,unrelated
'Hairgate': iPhone hit by new social media storm,1545,unrelated
US airstrike targets Al Shabaab leader Ahmed Abdi Godane in Somalia,646,unrelated
Islamic State using 'SCORPION bombs' to terrorise victims,7,unrelated
Jihadi John unmasked: Former Westminster University student was arrested FIVE years ago and put on a terror watch list - but he flew to Syria to join ISIS two years later,1815,unrelated
'Banksy' Reacts To Paris Attack With Poignant Drawing,428,unrelated
Time Capsule from Paul Revere and Samuel Adams Discovered in Boston,601,unrelated
Kimye’s Fault? Anna Wintour’s NYC ‘Vogue’ Offices Hit With Disgusting Rat Infestation: ‘Rat Droppings On Desks’,1481,unrelated
Rep. Duncan Hunter: 'At Least 10' ISIS Fighters Caught at Mexican Border,564,unrelated
Report: British intelligence has identified Foley's killer,1237,unrelated
KFC Gets Occupational Business License To Sell Marijuana In Colorado Restaurants KFC Gets Occupational Business License To Sell Marijuana In Colorado Restaurants,1826,unrelated
Search launched for dog's owner after pooch found dumped next to suitcase filled with belongings,1214,agree
Apple may launch 12-inch MacBook Air with Retina Display,1457,unrelated
North Korea denies reports Kim Jong-un is to open state-backed restaurant in Scotland,17,unrelated
Man discovers spider living under his skin during Bali vacation,1826,unrelated
This Guy Paid Off His Parents’ Mortgage For Christmas,377,unrelated
ISIS Seemingly Beheaded American Journalist James Wright Foley,1627,unrelated
Audio of gunfire in Michael Brown case authenticated by app company,1893,unrelated
Journalist James Wright Foley reportedly beheaded by ISIS,1034,unrelated
Angry mob chops off man's genitals with butcher’s knife for alleged rape attempt,36,unrelated
The “Flood Libel” Propagandists of 2015,244,unrelated
"Rumor: Stainless Steel Apple Watch Will Cost $500, Gold $4,000",1549,unrelated
Did a plumber's pick-up truck from Texas end up carrying an anti-aircraft gun for Islamic fighters on the front lines of Syria?,1213,unrelated
Pure Evil: Islamic State Beheads American Journalist James Wright Foley,2127,unrelated
Nun gives birth to surprise baby after complaining of stomach pains,699,unrelated
Would you take a bite out of the world's oldest burger? Men keep Quarter Pounder they bought 20 YEARS ago for a friend who never showed up to meet them,1364,unrelated
Was Alleged Audio of Michael Brown Shooting on CNN a Hoax?,2044,unrelated
Priest who died for 48 minutes says he met God and she’s a woman,34,unrelated
Axl Rose Dead? Of Course Not — Tiresome Internet Death Hoax Plague Hits Guns N’ Roses Frontman,1859,agree
Man chops off his penis after his girlfriend breaks up with him,1171,agree
Report: Christian Bale Will Play Steve Jobs,2281,unrelated
South Korea: Kim Jong Un had ankle surgery to remove cyst,2327,unrelated
Isis 'fed murdered kidnap victim to his own mother after she travelled to their headquarters and demanded to see him',43,unrelated
Pictured: Libyan Islamist rebels pose with planes seized from Tripoli airport as U.S. officials warn they could be used to carry out terrorist attack on 9/11 anniversary,1438,unrelated
Rumors about Fidel Castro’s death again circulate on the Internet,1534,unrelated
"James Wright Foley, Kidnapped Journalist, Apparently Executed by ISIS",1034,unrelated
DNA Tests Confirm Lebanon Is Holding ISIS Leader’s Child,691,unrelated
Google Said to Buy Redwood City Offices for $585 Million,844,unrelated
Media reports identify Londoner as Islamic State's ‘Jihadi John’,2501,unrelated
That Boko Haram Ceasefire in Nigeria Isn’t A Ceasefire,800,unrelated
North Korea denies reports Kim Jong-un is to open state-backed restaurant in Scotland,1547,unrelated
"Former Porn Star Behind YouTube Sensation ‘DC Toy Collector,’ Makes $5 Million Per Year Unboxing Disney Toys",1125,agree
Missing Planes,1439,unrelated
"Eyewitness: Viral Video That Netted $130K in Donations ""is Bullshit""",359,unrelated
Apple Orders More Than 5 Million Watches for Initial Run,855,unrelated
"Why the most expensive Apple Watch will probably cost around $10,000",2020,unrelated
"Hostage David Haines' Murder 'Evil', PM Says",882,unrelated
Unverified video shows beheading of aid worker David Haines,1802,unrelated
Iraqi media says ISIS militants have contracted Ebola,1921,unrelated
Microsoft Tried Out Robot Security Guards on Its Silicon Valley Campus,1097,unrelated
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,1857,unrelated
Caught a catfish record in Po: 127 kg and 2.67 meters,483,unrelated
Wife and son of Isil leader Abu Bakr al-Baghdadi 'detained at Lebanon border',691,unrelated
REPORT: Alleged New Audio of Michael Brown Shooting,1900,unrelated
This Soap Opera Star Reportedly Had His Testicles Stolen By An ‘Attractive Blonde’ Organ Trafficker,516,discuss
"Sorry, Everyone: Durex Is Unfortunately Not Making Pumpkin Spice Condoms",993,unrelated
Islamic State using 'SCORPION bombs' to terrorise victims,1095,unrelated
Has ISIS used chemical weapons on Kobane? Claims under-siege town was hit by crude rocket attack,1758,unrelated
Who Is Michael Zehaf-Bibeau? Ottawa Shooter Suspect Identified By Canadian Officials ,1549,unrelated
"Israel opens dams, floods Gaza",2187,unrelated
Star Wars VII for a New SUMMER Release Date!?,2114,unrelated
Turkish Leader Says U.S. Airdrop Aided ISIS Militants,1239,unrelated
Lucita Sandoval sex tape hoax: Viral Argentine video features college student ― not 16-year-old boy,2447,agree
URGENT: ISIS leader Abu Bakr al-Baghdadi allegedly killed by US airstrikes,789,unrelated
Russian TV actor wakes up to find his testicles stolen,845,agree
Photo gallery: Amazing £300 operation by North Walsham vet on constipated goldfish,2520,unrelated
"Tropical spider burrows under man's skin, lives there for three days",1419,unrelated
"Would you pay $10,000 for the Apple Watch?",1730,unrelated
Willie Nelson Dead? Viral Hoax Fools Internet,1383,unrelated
"Rumor: Gold Apple Watch Edition priced up to $5,000, steel version at $500, will debut on Feb. 14",1374,unrelated
"Leader of Qaeda-Linked Somali Group Is Dead, U.S. Says",741,unrelated
ISIS leader ‘killed’ in US airstrikes,1048,unrelated
NYC High School Student Nicknamed ‘Teen Wolf’ Made $72 Million On Stock Market,1661,unrelated
Kim Jong-un ‘is so fat from eating cheese that he has broken his ankles’,2009,unrelated
That’s one way to clean it: Apple Watch will reportedly survive a trip through the shower,2502,unrelated
NET Extra: Back-from-the-dead Catholic priest claims God is a female...,320,unrelated
"What they earn: Vice CEO Shane Smith’s $300,000 steak dinner",2463,unrelated
Meet the X-BOY: Electric shock turns kid into MAGNETO,1503,unrelated
Insurgents killed in Nigeria despite alleged truce with Boko Haram,800,unrelated
Is Kim Jong-un Opening North Korean Restaurant in Scotland?,1339,unrelated
Video: Marine survives Taliban sniper headshot thanks to helmet,2267,agree
"SEE IT: ISIS militants caught trying to cross border into Texas, Congressman claims",213,unrelated
"ISIS Claims It Kidnapped Gill Rosenberg, The First Western Woman To Fall Into The Group's Hands",2187,unrelated
Podcast: Brown Moses on what’s flying over Iraq and Syria,909,unrelated
An Audio Recording of the Michael Brown Shooting Has Reportedly Surfaced,321,unrelated
Newly-Found Document Holds Eyewitness Account of Jesus Performing Miracle,239,unrelated
Banksy arrest hoax: Internet duped by fake report claiming that the street artist's identity has been revealed,1437,unrelated
This Letter To Parents From A 1970s Lego Set Contains An Important Message For Gender Equality,1817,unrelated
White House Fence Jumper Made It Further Into Building Than Reported,2409,discuss
'They ate through the ceilings and pooped on the keyboards': Rats are 'taking over' Vogue's new World Trade Center office and Anna Wintour 'no longer wants to work there',1439,unrelated
"Apple Watch Pricing to Reportedly Start at $500 for Stainless Steel, $4,000 for Gold",1240,unrelated
Nicaragua meteorite: Experts attempt to understand whether mysterious meteorite fell from passing Pitbull asteroid,1071,unrelated
Media reports identify Londoner as Islamic State's ‘Jihadi John’,1543,unrelated
Iraq Says Arrested Woman Is Not The Wife of ISIS Leader al-Baghdadi,2360,unrelated
Kim Had Ankle Surgery:  Source,1848,unrelated
